datetime,open,high,low,close,vol
2025-08-02 16:00:00,3517.61,3523.1,3485,3489.74,1692856.81
2025-08-02 15:00:00,3478.2,3520,3466.97,3517.5,2061667.7
2025-08-02 14:00:00,3517.72,3518.5,3453.99,3478.19,3176478.77
2025-08-02 13:00:00,3531.9,3535.97,3514.05,3517.73,814430.96
2025-08-02 12:00:00,3526.97,3533.28,3511.65,3531.89,864053.08
2025-08-02 11:00:00,3522,3530,3516.85,3526.96,869399.21
2025-08-02 10:00:00,3514.84,3526.59,3511.5,3521.99,885652.89
2025-08-02 09:00:00,3514.21,3521.94,3492.83,3514.83,1624753.46
2025-08-02 08:00:00,3486,3514.39,3476.4,3514.2,1894563.12
2025-08-02 07:00:00,3461.78,3491.71,3447.36,3486,1869227.89
2025-08-02 06:00:00,3535.58,3543.31,3426,3461.79,5514511.99
2025-08-02 05:00:00,3540.48,3552.69,3531.1,3535.58,995259.01
2025-08-02 04:00:00,3517.5,3541.7,3490.01,3540.48,3582968.66
2025-08-02 03:00:00,3548.81,3560.65,3513.05,3517.51,3329615.94
2025-08-02 02:00:00,3570.33,3584.24,3535,3548.8,4623410.5
2025-08-02 01:00:00,3586.01,3600.64,3561.8,3570.34,3518658.05
2025-08-02 00:00:00,3614.2,3632.31,3572.8,3586.02,2827015.78
2025-08-01 23:00:00,3631.67,3634.96,3581,3614.19,3159663.06
2025-08-01 22:00:00,3598.25,3654.8,3561,3631.67,4866672.53
2025-08-01 21:00:00,3661.9,3673.79,3575.03,3598.25,4321609.93
2025-08-01 20:00:00,3641.16,3672.8,3628.39,3661.82,3300107.15
2025-08-01 19:00:00,3614.62,3642,3605.02,3641.16,1358493.82
2025-08-01 18:00:00,3617.37,3632.78,3607.21,3614.62,1252642.94
2025-08-01 17:00:00,3608.11,3638.89,3604.58,3617.37,1744449.5
2025-08-01 16:00:00,3648.84,3648.84,3583.2,3608.11,4629960.92
2025-08-01 15:00:00,3661,3667.89,3622,3648.84,2746422.2
2025-08-01 14:00:00,3673.44,3680.77,3638.89,3661.01,2149879.63
2025-08-01 13:00:00,3679.8,3691.49,3662.49,3673.45,1477044.29
2025-08-01 12:00:00,3702.7,3702.7,3675,3679.79,1860479.87
2025-08-01 11:00:00,3714.53,3722.06,3697.91,3702.69,1110972.64
2025-08-01 10:00:00,3687.44,3722.6,3678.81,3714.53,2323600.26
2025-08-01 09:00:00,3680,3696,3651.2,3687.52,3031431.58
2025-08-01 08:00:00,3697.05,3697.83,3613.23,3680,5375315.37
2025-08-01 07:00:00,3707.81,3728.54,3682,3697.06,2258657.52
2025-08-01 06:00:00,3729.19,3729.62,3700.02,3707.81,1740045.86
2025-08-01 05:00:00,3733.23,3756.79,3707.7,3729.2,1573988.68
2025-08-01 04:00:00,3736.29,3747.99,3716.6,3733.24,2122980.21
2025-08-01 03:00:00,3773.59,3779.91,3733.07,3736.3,1845094.94
2025-08-01 02:00:00,3774.1,3788.03,3746.98,3773.6,2628856.47
2025-08-01 01:00:00,3801.92,3803,3766,3774.11,1955949.8
2025-08-01 00:00:00,3786.01,3816.98,3778.55,3801.92,2414141.33
2025-07-31 23:00:00,3766.82,3796.26,3760.6,3786.01,2066568.07
2025-07-31 22:00:00,3805,3813.45,3764.92,3766.83,3029402.16
2025-07-31 21:00:00,3833,3834,3784.09,3805,4162260.78
2025-07-31 20:00:00,3836.81,3843.6,3821.07,3833,1611046.3
2025-07-31 19:00:00,3853.01,3856,3824.71,3836.82,1675672.03
2025-07-31 18:00:00,3861.18,3864.89,3851.33,3853.01,642298.99
2025-07-31 17:00:00,3861.69,3865,3852.8,3861.17,616707.61
2025-07-31 16:00:00,3861.79,3872.14,3855.78,3861.7,631043.27
2025-07-31 15:00:00,3872,3875,3858.71,3861.78,844965.8
2025-07-31 14:00:00,3857.93,3876.81,3853.09,3871.99,800151.29
2025-07-31 13:00:00,3869.72,3869.72,3854.01,3857.92,560734.76
2025-07-31 12:00:00,3861.9,3869.78,3853,3869.74,656218.78
2025-07-31 11:00:00,3862.01,3867.88,3854.25,3861.9,946411.41
2025-07-31 10:00:00,3835.79,3864.62,3829.66,3862,1700151.61
2025-07-31 09:00:00,3841.9,3848.89,3827.27,3835.8,1270860.09
2025-07-31 08:00:00,3808.29,3848,3797.22,3841.89,1960167.29
2025-07-31 07:00:00,3761.47,3810,3760.82,3808.28,1184069.12
2025-07-31 06:00:00,3761.11,3769.87,3753.81,3761.47,446907.38
2025-07-31 05:00:00,3768.47,3773.37,3740.28,3761.1,872538.64
2025-07-31 04:00:00,3758.33,3786.81,3755.11,3768.48,1640404.02
2025-07-31 03:00:00,3736.91,3771.67,3673.05,3758.33,6056030.26
2025-07-31 02:00:00,3803.62,3821,3735.2,3736.91,4013105.18
2025-07-31 01:00:00,3794.64,3813.98,3790.04,3803.62,864493.5
2025-07-31 00:00:00,3796,3816,3779.41,3794.64,1308937.22
2025-07-30 23:00:00,3817.9,3820,3775.34,3795.99,2047933.68
2025-07-30 22:00:00,3765.02,3831,3762.57,3817.89,2663440.74
2025-07-30 21:00:00,3772.39,3784.41,3747.64,3765.03,1751905.46
2025-07-30 20:00:00,3757.2,3784.67,3748.25,3772.4,1664923.28
2025-07-30 19:00:00,3772.07,3784.49,3741.91,3757.2,2129650.33
2025-07-30 18:00:00,3784.63,3806.66,3766,3772.07,1359244.91
2025-07-30 17:00:00,3812.9,3818.33,3773.72,3784.62,1751527.75
2025-07-30 16:00:00,3809.55,3824.48,3795.49,3812.9,1202324.1
2025-07-30 15:00:00,3823,3832.94,3802,3809.56,1332106.44
2025-07-30 14:00:00,3808.34,3828.96,3807.53,3822.99,809291.61
2025-07-30 13:00:00,3807.31,3814.31,3784.77,3808.35,1205758.49
2025-07-30 12:00:00,3815.8,3823.7,3797.22,3807.31,856689.9
2025-07-30 11:00:00,3811.37,3827.9,3804,3815.79,757594.48
2025-07-30 10:00:00,3790.6,3821.46,3783,3811.38,1302817.67
2025-07-30 09:00:00,3773.32,3811.62,3760.35,3790.59,1362357.15
2025-07-30 08:00:00,3792.39,3793.68,3753.84,3773.31,978631.69
